idx,p_yes,rank_yes,rank_no
72,0.9230359196662903,1,2
73,0.9895159602165222,1,3
74,0.9557381272315979,1,3
75,0.9984474182128906,1,3
76,0.4298557639122009,2,1
77,0.23893769085407257,2,1
78,0.1334982067346573,3,1
79,0.02478484809398651,3,1
80,0.618484377861023,2,3
81,0.009619977325201035,5,1
82,0.0022889315150678158,6,1
83,0.0012538260780274868,7,1
84,0.01478821225464344,5,1
85,0.0005944623262621462,6,1
86,0.001240600598976016,5,1
87,0.0003625633253250271,6,1
88,0.5840418934822083,1,2
89,0.9924480319023132,1,3
90,0.28915077447891235,3,1
91,0.9968910217285156,1,3
92,0.0012997305020689964,6,1
93,0.12420202046632767,3,1
94,0.0012645171955227852,6,1
95,0.0026248611975461245,6,1
96,0.8971127867698669,1,3
97,0.9971010684967041,1,5
98,0.9779192805290222,1,3
99,0.9982191324234009,1,5
100,0.3469375967979431,4,3
101,0.2596947252750397,5,4
102,0.10988108813762665,5,1
103,0.07524780929088593,5,1
104,0.9994496703147888,1,3
105,0.9997121095657349,1,3
106,0.9371647238731384,1,2
107,0.9915183782577515,1,3
108,0.0001567719446029514,8,1
109,0.00030586752109229565,7,1
110,5.632991451420821e-05,9,1
111,0.00016165328270290047,9,1
112,0.9999492764472961,1,5
113,0.999910295009613,1,7
114,0.9966943860054016,1,3
115,0.9985861778259277,1,4
116,0.0002460595569573343,7,1
117,0.00015432160580530763,10,1
118,4.480809366214089e-05,12,1
119,4.2975454562110826e-05,10,1
120,0.9391735792160034,1,2
121,0.9982312321662903,1,3
122,0.9978264570236206,1,3
123,0.9980470538139343,1,3
124,0.00029189320048317313,8,1
125,0.0003684339171741158,7,1
126,0.00013455447333399206,8,1
127,0.00012876471737399697,9,1
128,0.9993464350700378,1,3
129,0.9993970990180969,1,3
130,0.9968835115432739,1,3
131,0.9978167414665222,1,3
132,0.024473974481225014,3,1
133,0.019544940441846848,3,1
134,0.016913922503590584,3,1
135,0.002845821436494589,5,1
136,0.9423445463180542,1,3
137,0.7413498163223267,1,2
138,0.8629958033561707,1,3
139,0.7528561353683472,1,2
140,0.00673500495031476,4,1
141,0.00015497680578846484,8,1
142,0.0024910522624850273,5,1
143,7.880057819420472e-05,8,1
144,0.9996501803398132,1,3
145,0.9994184970855713,1,3
146,0.9991263747215271,1,4
147,0.9984381198883057,1,3
148,0.000259843363892287,13,1
149,3.529152672854252e-05,12,1
150,5.874098133062944e-05,16,1
151,2.4804548957035877e-05,14,1
152,0.40289101004600525,3,1
153,0.9292155504226685,1,2
154,0.9752399921417236,1,3
155,0.9925060868263245,1,3
156,0.0008370699943043292,7,1
157,0.00025791735970415175,9,1
158,5.4902371630305424e-05,7,1
159,0.0006045564077794552,8,1
160,0.9943979382514954,1,4
161,0.9984167218208313,1,4
162,0.9824952483177185,1,3
163,0.9984995126724243,1,4
164,0.12547381222248077,5,2
165,0.6807194948196411,1,2
166,0.009063969366252422,4,1
167,0.5596960186958313,1,2
168,0.9721061587333679,1,2
169,0.9728304147720337,1,2
170,0.9971937537193298,1,3
171,0.9878943562507629,1,3
172,0.0007302523590624332,6,1
173,0.00012156144657637924,8,1
174,0.00028705914155580103,7,1
175,8.879283996066079e-05,9,1
176,0.9882046580314636,1,3
177,0.997783362865448,1,3
178,0.7827405333518982,1,2
179,0.9692735075950623,1,3
180,0.0024173296988010406,6,1
181,0.007929115556180477,5,1
182,0.00020423535897862166,7,1
183,0.00014422392996493727,8,1
184,0.20314070582389832,3,1
185,0.1306905299425125,2,1
186,0.9099573493003845,1,3
187,0.12550386786460876,2,1
188,0.04729928448796272,4,2
189,0.009439077228307724,5,1
190,0.011134514585137367,4,1
191,0.0056130713783204556,5,1
192,0.9971840381622314,1,3
193,0.997938871383667,1,3
194,0.9713411331176758,1,3
195,0.9934731721878052,1,3
196,0.016409453004598618,5,1
197,0.004788790829479694,5,1
198,0.0034895241260528564,4,1
199,0.0013604090781882405,5,1
200,0.4910031855106354,3,2
201,0.9644179940223694,1,4
202,0.03603144362568855,4,1
203,0.9771558046340942,1,3
204,0.029032301157712936,4,2
205,0.2026611715555191,3,1
206,0.03480452671647072,4,1
207,0.8789302110671997,1,3
208,0.9995124340057373,1,6
209,0.9984656572341919,1,6
210,0.9970863461494446,1,4
211,0.99906325340271,1,5
212,0.0030807049479335546,5,1
213,0.001115094986744225,5,1
214,0.00297924829646945,4,1
215,0.001318907830864191,5,1
216,0.9964681267738342,1,5
217,0.9941067099571228,1,5
218,0.9984732270240784,1,4
219,0.9984029531478882,1,5
220,0.0002981008146889508,10,1
221,0.00714527815580368,5,1
222,0.00036711542634293437,10,1
223,0.0043015992268919945,6,1
224,0.9919192790985107,1,3
225,0.9994586110115051,1,3
226,0.9690646529197693,1,3
227,0.9922685623168945,1,3
228,0.00023833180603105575,8,1
229,0.0024271972943097353,5,1
230,0.005586462095379829,4,1
231,0.0006132551352493465,8,1
232,0.9892016649246216,1,4
233,0.9996817708015442,1,5
234,0.9774118661880493,1,4
235,0.9996088147163391,1,5
236,0.0012666747206822038,7,1
237,0.00016861283802427351,10,1
238,0.000330860581016168,8,1
239,3.438313797232695e-05,12,1
240,0.17361432313919067,3,1
241,0.994894802570343,1,4
242,0.07727153599262238,3,1
243,0.9960787296295166,1,4
244,0.0006885831244289875,7,1
245,0.0003302918339613825,9,1
246,0.00025304907467216253,9,1
247,5.114141822559759e-05,10,1
248,0.003479340812191367,6,1
249,0.08653928339481354,3,1
250,0.002202182076871395,7,1
251,0.15286436676979065,3,1
252,0.03534739464521408,6,2
253,0.02724568359553814,5,2
254,0.003195680445060134,7,1
255,0.00010053590085590258,12,1
256,0.663945734500885,1,2
257,0.9967886805534363,1,5
258,0.3441466689109802,2,1
259,0.987362802028656,1,4
260,0.13451014459133148,4,2
261,0.0035447815898805857,6,1
262,0.0061031002551317215,4,1
263,0.0017900303937494755,8,1
264,0.04951632022857666,5,3
265,0.12010108679533005,5,3
266,0.06789606064558029,3,2
267,0.22279949486255646,5,1
268,0.12106027454137802,5,3
269,0.02949533239006996,5,1
270,0.0020604354795068502,6,1
271,0.004889950156211853,7,1
272,0.9999741315841675,1,5
273,0.9999590516090393,1,8
274,0.9995313882827759,1,3
275,0.9987848997116089,1,4
276,0.023082008585333824,3,1
277,0.0016126560512930155,5,1
278,0.0016518671764060855,4,1
279,0.0005151532823219895,7,1
280,0.8542368412017822,1,3
281,0.9847710132598877,1,2
282,0.9418794512748718,1,3
283,0.9785972833633423,1,2
284,0.0012168606044724584,6,1
285,0.0001494164898758754,9,1
286,0.0003540636971592903,7,1
287,0.00012861340655945241,9,1
288,0.8520148992538452,1,3
289,0.36963996291160583,2,1
290,0.9782313108444214,1,3
291,0.02764882706105709,3,1
292,0.030133791267871857,3,1
293,0.00013885353109799325,8,1
294,0.0004458686162251979,6,1
295,7.985092088347301e-05,9,1
296,0.9999101758003235,1,3
297,0.9996239542961121,1,3
298,0.9977571964263916,1,3
299,0.9997791051864624,1,3
300,3.8443744415417314e-05,9,1
301,5.767074617324397e-05,7,1
302,3.188183836755343e-05,10,1
303,3.169924093526788e-05,10,1
304,0.9978658556938171,1,3
305,0.9996740818023682,1,3
306,0.9932566285133362,1,3
307,0.9996339082717896,1,3
308,4.996986172045581e-05,7,1
309,0.00014518003445118666,5,1
310,6.142934580566362e-05,6,1
311,0.00010373119584983215,6,1
312,0.8903841972351074,1,3
313,0.9970629215240479,1,3
314,0.8027401566505432,1,2
315,0.995509922504425,1,3
316,9.500476153334603e-05,7,1
317,0.0002820293011609465,6,1
318,3.4787171898642555e-05,9,1
319,6.447445775847882e-05,8,1
320,0.9618362188339233,2,3
321,0.9791421294212341,1,3
322,0.851029098033905,2,3
323,0.98056960105896,1,3
324,0.3996950089931488,3,2
325,0.8732927441596985,1,3
326,0.9785856008529663,1,3
327,0.9829505681991577,1,5
328,0.9999836683273315,1,6
329,0.9999899864196777,1,7
330,0.9992088675498962,1,3
331,0.999833881855011,1,4
332,0.00026101709227077663,8,1
333,0.00039759447099640965,7,1
334,0.00025815836852416396,8,2
335,0.0002693960559554398,7,1
336,0.9999540448188782,1,4
337,0.9999663233757019,1,4
338,0.998969554901123,1,3
339,0.9997954368591309,1,4
340,0.0009754223865456879,5,1
341,0.0004767475766129792,5,1
342,0.00011608948261709884,7,1
343,0.00019125173275824636,7,1
344,0.9990800619125366,1,3
345,0.9997333884239197,1,3
346,0.9832412600517273,1,3
347,0.9962886571884155,1,3
348,0.0005998275591991842,6,1
349,0.003953264560550451,4,2
350,0.0004782822506967932,7,2
351,0.0006322904955595732,6,2
352,0.9999634027481079,1,6
353,0.9998913407325745,1,5
354,0.9995314478874207,1,3
355,0.9994179010391235,1,4
356,0.0001468413684051484,8,1
357,3.400715286261402e-05,15,1
358,0.0001722949673421681,8,1
359,1.675444218562916e-05,16,1
360,0.9914667010307312,1,3
361,0.42811959981918335,2,1
362,0.9987018704414368,1,3
363,0.7749773263931274,1,2
364,0.0726943090558052,4,1
365,0.0502031147480011,3,1
366,0.022559400647878647,3,1
367,0.011667363345623016,5,1
368,0.40576696395874023,5,3
369,0.9996875524520874,1,5
370,0.06415407359600067,3,1
371,0.9998363256454468,1,5
372,0.0008463796693831682,7,1
373,0.017951682209968567,3,1
374,0.003751772688701749,4,1
375,0.4294709861278534,2,1
376,0.7146865725517273,1,2
377,0.9997694492340088,1,5
378,0.9117164611816406,1,2
379,0.9998629093170166,1,5
380,0.1357901245355606,3,1
381,0.010502086952328682,5,1
382,0.5866886973381042,1,2
383,0.0069519891403615475,5,1
384,0.016078706830739975,5,1
385,0.11152249574661255,4,1
386,0.17474035918712616,2,1
387,0.673493504524231,1,2
388,0.001648489385843277,5,1
389,0.003171155694872141,5,1
390,0.003264168743044138,4,1
391,0.0021902958396822214,5,1
392,0.017598360776901245,7,1
393,0.9986411929130554,1,5
394,0.05470740422606468,3,1
395,0.9998674988746643,1,6
396,0.0018869030755013227,7,1
397,0.003838927950710058,5,1
398,0.0055926782079041,3,1
399,0.013364371843636036,4,1
400,0.22858959436416626,3,1
401,0.7729066014289856,1,2
402,0.996979296207428,1,3
403,0.9966567754745483,1,3
404,0.0017024138942360878,4,1
405,0.0025296835228800774,5,1
406,0.003445889102295041,3,1
407,0.002180713228881359,6,1
408,0.9983479380607605,1,3
409,0.9989784359931946,1,5
410,0.9969075322151184,1,3
411,0.9990559816360474,1,5
412,0.40923237800598145,5,3
413,0.20913709700107574,5,2
414,0.04667605087161064,5,1
415,0.029653042554855347,5,1
416,0.9316017031669617,1,3
417,0.02147425338625908,4,1
418,0.39166349172592163,3,2
419,0.001573696848936379,5,1
420,0.0032637284602969885,3,1
421,0.0027672317810356617,3,1
422,0.003255349351093173,3,1
423,0.0005029197200201452,6,1
424,0.5158534646034241,1,2
425,0.5660988092422485,1,2
426,0.16084855794906616,2,1
427,0.5474751591682434,1,2
428,0.0019625816494226456,4,1
429,0.0006384666194207966,5,1
430,0.0005974287632852793,5,1
431,0.0001436206657672301,8,1
432,0.9728193283081055,1,2
433,0.9928504824638367,1,3
434,0.43009597063064575,2,1
435,0.7671136856079102,1,2
436,0.0018470583017915487,5,1
437,0.0005443442496471107,7,1
438,0.00039059415576048195,6,1
439,0.00016992856399156153,7,1
440,0.9773035049438477,1,2
441,0.9992693662643433,1,5
442,0.9967280030250549,1,2
443,0.9998517036437988,1,6
444,0.9861850738525391,1,2
445,0.9940768480300903,1,4
446,0.9998177289962769,1,5
447,0.9995661377906799,1,5
448,0.9997510313987732,1,3
449,0.9997180700302124,1,5
450,0.997586190700531,1,3
451,0.9994725584983826,1,5
452,0.002193368738517165,4,1
453,0.5255072712898254,1,2
454,0.016857028007507324,3,1
455,0.6466397643089294,1,2
456,0.9992268681526184,1,3
457,0.9998114705085754,1,5
458,0.99961918592453,1,3
459,0.9998912811279297,1,5
460,0.0004897493054158986,6,1
461,0.00030774311744607985,6,1
462,0.00014496894436888397,7,1
463,0.0002769246348179877,7,1
464,0.9999074935913086,1,4
465,0.9998659491539001,1,3
466,0.9998658895492554,1,4
467,0.9997979998588562,1,3
468,0.002219241112470627,5,1
469,0.5052141547203064,1,2
470,0.0001516159245511517,7,1
471,0.00025388161884620786,7,1
472,0.9987669587135315,1,3
473,0.9999487996101379,1,5
474,0.9953774809837341,1,3
475,0.9998511672019958,1,4
476,0.0036183460615575314,5,1
477,0.0017732145497575402,4,1
478,0.007816675119102001,4,1
479,0.0011628589127212763,4,1
480,0.9942140579223633,1,3
481,0.9999316930770874,1,5
482,0.9933508038520813,1,3
483,0.9999444484710693,1,5
484,0.0011439905501902103,6,1
485,0.0007721040165051818,5,1
486,0.0006703332765027881,6,1
487,0.0005755183519795537,5,1
488,0.7252185344696045,1,4
489,0.948436975479126,1,5
490,0.9968219995498657,1,3
491,0.985698401927948,1,5
492,0.24198269844055176,4,2
493,0.07314492762088776,5,2
494,0.0011970630148425698,5,1
495,0.05805707350373268,5,1
496,0.998948335647583,1,4
497,0.9920722842216492,1,3
498,0.9995973706245422,1,3
499,0.9860819578170776,1,3
500,0.4439576268196106,2,1
501,0.7638087272644043,1,2
502,0.8107696175575256,1,2
503,0.9450610280036926,1,2
504,0.16843971610069275,5,1
505,0.3671693205833435,2,1
506,0.6116048097610474,1,2
507,0.7159138917922974,1,2
508,0.0014719170285388827,7,1
509,0.016504546627402306,6,1
510,0.0025017347652465105,7,1
511,0.020649760961532593,5,1
512,0.551034688949585,1,3
513,0.7254826426506042,1,3
514,0.2368774265050888,3,1
515,0.6822114586830139,1,2
516,0.053730908781290054,5,1
517,0.48358115553855896,2,1
518,0.05687069147825241,4,1
519,0.5349842309951782,1,2
520,0.07006017863750458,3,1
521,0.9997583031654358,1,3
522,0.10124267637729645,3,1
523,0.9997693300247192,1,3
524,0.006782610435038805,5,1
525,0.012310173362493515,4,1
526,0.0002090332272928208,8,1
527,0.004349490161985159,4,1
528,0.9999019503593445,1,5
529,0.9998334050178528,1,5
530,0.9968658685684204,1,3
531,0.9996544718742371,1,5
532,0.0002396107738604769,5,1
533,0.0005019378149881959,5,1
534,0.00025198832736350596,4,1
535,0.00110606849193573,5,1
536,0.9853227734565735,1,3
537,0.9970267415046692,1,4
538,0.9982873201370239,1,3
539,0.9991419315338135,1,4
540,0.013209884986281395,4,1
541,0.0011716790031641722,6,1
542,0.0004320226435083896,6,1
543,0.0006164688384160399,7,1
544,0.6228311061859131,1,2
545,0.963948667049408,1,2
546,0.040973011404275894,3,1
547,0.7675918936729431,1,2
548,0.03280992433428764,3,1
549,0.08810149878263474,2,1
550,0.0010074455058202147,5,1
551,0.09470172226428986,2,1
552,0.9990039467811584,1,3
553,0.9999134540557861,1,6
554,0.9941730499267578,1,3
555,0.9998859763145447,1,4
556,0.009518689475953579,4,1
557,0.013104667887091637,4,1
558,0.02069573476910591,3,1
559,0.012691845186054707,4,1
560,0.9818089604377747,1,3
561,0.9056088328361511,1,2
562,0.9972172379493713,1,3
563,0.997166633605957,1,3
564,0.2803415060043335,3,2
565,0.2955275774002075,2,1
566,0.791614830493927,1,3
567,0.09631847590208054,2,1
568,0.3467080891132355,3,2
569,0.883233368396759,1,3
570,0.42246827483177185,3,2
571,0.9952785968780518,1,3
572,0.04261283203959465,3,1
573,0.0008502955897711217,7,1
574,0.01889186166226864,3,1
575,0.00043207089765928686,7,1
576,0.9616114497184753,1,3
577,0.9998590350151062,1,5
578,0.986504077911377,1,3
579,0.9999282360076904,1,6
580,0.001394346822053194,6,1
581,0.0010417756857350469,7,1
582,0.0014745238004252315,5,1
583,0.0005162159795872867,7,1
584,0.6612126231193542,1,3
585,0.9940375685691833,1,3
586,0.3817203938961029,3,1
587,0.989484429359436,1,3
588,0.04762374982237816,5,1
589,0.6114084124565125,2,4
590,0.00043914298294112086,7,1
591,0.0009711406892165542,7,1
592,0.009770769625902176,3,1
593,0.9994074702262878,1,3
594,0.0027907518669962883,3,1
595,0.9995229840278625,1,2
596,0.002379602985456586,6,1
597,0.0004920961800962687,6,1
598,0.0015652943402528763,6,1
599,0.00023035198682919145,7,1
600,0.8268098831176758,1,3
601,0.9997442364692688,1,4
602,0.8925056457519531,1,3
603,0.9999380707740784,1,6
604,0.9930947422981262,1,3
605,0.9997100830078125,1,4
606,0.9324502348899841,1,3
607,0.9998281002044678,1,5
608,0.0006712345639243722,7,1
609,0.41059166193008423,2,1
610,0.0003379054833203554,8,1
611,0.051516760140657425,4,1
612,0.00030526757473126054,7,1
613,0.0012952391989529133,7,1
614,0.00011887854634551331,7,1
615,0.00034512244747020304,8,1
616,0.2608468234539032,3,2
617,0.0716833844780922,2,1
618,0.5531443953514099,2,3
619,0.11730372905731201,2,1
620,0.9905036091804504,1,3
621,0.051377587020397186,4,1
622,0.09782994538545609,3,2
623,0.006020302418619394,6,1
624,0.9928768277168274,1,3
625,0.9993191957473755,1,5
626,0.9969407916069031,1,3
627,0.9995013475418091,1,5
628,0.0030882598366588354,5,1
629,0.004970765206962824,5,1
630,0.004524807911366224,4,1
631,0.08178769052028656,2,1
632,0.035708364099264145,3,1
633,0.6184238791465759,1,2
634,0.021155891939997673,3,1
635,0.5242583155632019,1,2
636,0.0047219302505254745,4,1
637,0.06755010783672333,2,1
638,0.0028542757499963045,3,1
639,0.055427081882953644,2,1
640,0.04474595561623573,3,1
641,0.04570340737700462,3,1
642,0.006654222030192614,3,1
643,0.031500738114118576,3,1
644,0.005964602343738079,3,1
645,0.044874243438243866,2,1
646,0.004049381706863642,3,1
647,0.06626741588115692,2,1
648,0.9998247623443604,1,4
649,0.9995900988578796,1,5
650,0.9990001916885376,1,2
651,0.9940850734710693,1,3
652,0.008381758816540241,4,1
653,0.0027914331294596195,5,1
654,0.002351660979911685,4,1
655,0.0006397544057108462,7,1
656,0.9999776482582092,1,6
657,0.9998273849487305,1,6
658,0.999950647354126,1,6
659,0.9999675750732422,1,7
660,0.002253641840070486,4,1
661,0.003753125434741378,5,1
662,0.00034296271041966975,6,1
663,0.0010436607990413904,6,1
664,0.9240509271621704,1,2
665,0.9988663792610168,1,6
666,0.7483309507369995,1,2
667,0.9998723268508911,1,6
668,0.5139119625091553,1,2
669,0.11748585104942322,3,1
670,0.04256565868854523,2,1
671,0.1943621188402176,2,1
672,0.9998604655265808,1,5
673,0.9999728798866272,1,7
674,0.9999686479568481,1,6
675,0.9999900460243225,1,9
676,0.0033733942545950413,4,1
677,0.0008052979246713221,6,1
678,0.0006166953244246542,5,1
679,0.0004903398803435266,6,1
680,0.9997194409370422,1,6
681,0.9996071457862854,1,5
682,0.9998683333396912,1,6
683,0.9997916221618652,1,6
684,0.18185290694236755,3,1
685,0.6018099784851074,1,2
686,0.9439970850944519,1,3
687,0.7807906270027161,1,2
688,0.9999100565910339,1,4
689,0.9995913505554199,1,5
690,0.9998127818107605,1,3
691,0.9991574287414551,1,5
692,0.0007818690501153469,7,1
693,0.0020977759268134832,7,1
694,0.0007854595896787941,7,1
695,0.0019904919900000095,6,1
696,0.9999133348464966,1,4
697,0.9999386072158813,1,6
698,0.9999672770500183,1,5
699,0.9999586343765259,1,7
700,0.23088867962360382,2,1
701,0.3130393922328949,3,1
702,0.9893807768821716,1,3
703,0.9800497889518738,1,3
704,0.22757519781589508,3,2
705,0.015169013291597366,3,1
706,0.35431647300720215,3,2
707,0.017895042896270752,3,1
708,0.1527250111103058,3,2
709,0.1414395123720169,3,1
710,0.7559299468994141,2,3
711,0.08494655787944794,3,1
712,0.9999833106994629,1,4
713,0.9999951720237732,1,10
714,0.9997021555900574,1,3
715,0.9999861717224121,1,7
716,0.004636750556528568,4,1
717,0.006944723427295685,6,1
718,0.004936319775879383,4,1
719,0.00461816368624568,7,1
720,0.7438985109329224,1,3
721,0.9992105960845947,1,4
722,0.7991979718208313,1,3
723,0.9984363317489624,1,3
724,0.03859248384833336,3,1
725,0.0025605030823498964,8,1
726,0.012848219834268093,4,1
727,0.0015585352666676044,8,1
728,0.8638200163841248,1,2
729,0.9747756123542786,1,3
730,0.7939403653144836,1,2
731,0.9628119468688965,1,2
732,0.001358355744741857,5,1
733,0.0006694103358313441,6,1
734,0.00016780136502347887,7,1
735,0.00019204459385946393,7,1
736,0.2924214005470276,2,1
737,0.008501166477799416,5,1
738,0.6473692059516907,1,2
739,0.006038428284227848,6,1
740,0.0026349027175456285,4,1
741,0.0014596811961382627,5,1
742,0.061103299260139465,3,1
743,0.06073984131217003,3,1
744,0.8555076718330383,1,3
745,0.9783895015716553,1,3
746,0.9441695809364319,1,3
747,0.9982027411460876,1,4
748,0.00019024549692403525,7,1
749,0.0002528424665797502,7,1
750,0.00016961063374765217,8,1
751,0.00014167193148750812,7,1
752,0.8555076718330383,1,3
753,0.9783895015716553,1,3
754,0.9441695809364319,1,3
755,0.9982027411460876,1,4
756,0.028033684939146042,5,1
757,0.07670809328556061,5,1
758,0.020277265459299088,4,1
759,0.015559724532067776,5,1
760,0.023234741762280464,5,1
761,0.0018380889669060707,7,1
762,0.007207935210317373,4,1
763,0.0006190942949615419,7,1
764,0.03761101886630058,5,2
765,0.6546192765235901,3,5
766,0.0012198963668197393,7,1
767,0.0384606197476387,5,1
768,0.7767460942268372,1,2
769,0.997614860534668,1,3
770,0.4550618827342987,2,1
771,0.9964445233345032,1,3
772,0.0006280897650867701,7,1
773,0.0010688122129067779,6,1
774,0.0015446514589712024,6,1
775,0.001995183527469635,7,1
776,0.5292680859565735,1,2
777,0.8513187766075134,1,2
778,0.9022505283355713,1,3
779,0.9869221448898315,1,2
780,0.0108057064935565,3,1
781,0.0007357082795351744,6,1
782,0.0022314791567623615,3,1
783,0.0009292238391935825,5,1
784,0.11290446668863297,3,1
785,0.9979619383811951,1,3
786,0.35778072476387024,3,2
787,0.9991801977157593,1,3
788,0.0450734905898571,3,1
789,0.020790016278624535,3,1
790,0.29857030510902405,3,1
791,0.009794114157557487,3,1
792,0.9940899014472961,1,6
793,0.9858353734016418,1,5
794,0.9999668598175049,1,10
795,0.9949324727058411,1,5
796,0.005644551478326321,8,1
797,0.02592083252966404,5,1
798,0.03480120748281479,4,1
799,0.007794179953634739,7,1
800,0.9902952313423157,1,3
801,0.9733704924583435,1,3
802,0.9915921688079834,1,3
803,0.9981491565704346,1,3
804,0.0020842317026108503,4,1
805,0.0013420656323432922,6,1
806,0.00014433229807764292,7,1
807,0.0002964213490486145,6,1
808,0.9411613345146179,1,3
809,0.9997531771659851,1,5
810,0.9037512540817261,1,3
811,0.9997479915618896,1,5
812,0.0036757930647581816,4,1
813,0.003969492856413126,5,1
814,0.00019014255667570978,6,1
815,0.00029322467162273824,7,1
816,0.0298988725990057,3,1
817,0.2208309769630432,2,1
818,0.038245707750320435,3,1
819,0.7410643696784973,1,2
820,0.007694999221712351,3,1
821,0.005447006784379482,5,1
822,0.0031799436546862125,3,1
823,0.005308959167450666,5,1
824,0.9264181852340698,1,3
825,0.999569833278656,1,4
826,0.978174090385437,1,3
827,0.999872088432312,1,5
828,0.03023374453186989,5,1
829,0.048559922724962234,4,1
830,0.005045408848673105,5,1
831,0.03081510215997696,4,1
832,0.988986611366272,1,3
833,0.9998481273651123,1,5
834,0.9510283470153809,1,3
835,0.9998575448989868,1,5
836,0.0443163625895977,4,1
837,0.0006080504390411079,6,1
838,0.0032554487697780132,6,1
839,0.00020144364680163562,7,1
840,0.9971011877059937,1,3
841,0.9994440674781799,1,3
842,0.9997409582138062,1,3
843,0.9996366500854492,1,3
844,0.0012289517326280475,5,1
845,0.0006382331484928727,7,1
846,0.00020482100080698729,7,1
847,0.00022051403357181698,7,1
848,0.998356819152832,1,3
849,0.9994421005249023,1,4
850,0.996173620223999,1,3
851,0.998816728591919,1,3
852,0.0008164629689417779,5,1
853,0.001128576579503715,5,1
854,0.00011751830606954172,8,1
855,0.00014780554920434952,8,1
856,0.00206767488270998,5,1
857,0.047408606857061386,2,1
858,8.261248149210587e-05,9,1
859,0.0017531587509438396,6,1
860,0.0007179853855632246,10,2
861,0.0015071238158270717,8,1
862,0.0002082300343317911,11,1
863,0.00020966576994396746,7,1
864,0.4131184220314026,3,2
865,0.8249242305755615,1,2
866,0.002089055022224784,3,2
867,0.07793226093053818,3,1
868,0.002365309977903962,9,2
869,0.013681266456842422,7,1
870,0.0007319858996197581,11,2
871,0.0013252024073153734,9,1
872,0.9666320085525513,1,3
873,0.9907402992248535,1,4
874,0.9944392442703247,1,3
875,0.9996844530105591,1,6
876,0.005175059661269188,5,1
877,0.015176365152001381,5,1
878,0.11751583963632584,2,1
879,0.014163998886942863,5,1
880,0.5134744644165039,2,3
881,0.003968601115047932,7,1
882,0.8051068782806396,1,3
883,0.0026524257846176624,6,1
884,0.055385611951351166,3,1
885,0.005502698477357626,5,1
886,0.037607479840517044,3,1
887,0.0199270136654377,5,1
888,0.22109995782375336,3,1
889,0.9312036037445068,1,2
890,0.05855391547083855,3,1
891,0.8269476294517517,1,2
892,0.018093185499310493,3,1
893,0.009065543301403522,3,1
894,0.1776243895292282,3,1
895,0.0555882565677166,2,1
896,0.9976315498352051,1,3
897,0.9984915852546692,1,5
898,0.9988811016082764,1,3
899,0.9993714690208435,1,3
900,0.01475126389414072,6,1
901,0.0049676005728542805,6,1
902,0.0009152716374956071,6,1
903,0.002266672207042575,7,1
904,0.9923452734947205,1,4
905,0.9967793226242065,1,6
906,0.9560096263885498,1,3
907,0.9944488406181335,1,6
908,0.21035738289356232,5,3
909,0.19319909811019897,5,2
910,0.004822565242648125,6,1
911,0.01757701113820076,5,1
912,0.997290313243866,1,4
913,0.9995893239974976,1,5
914,0.9996623396873474,1,6
